VEventBit3,beam_type,VEventBit1,VEventBit0,VEventBit7,VEventBit6,VEventBit5,VEventBit9,VEventBit8,lumi_seen,daq_time_end,VEventBit22,VEventBit23,VEventBit20,VEventBit21,VEventBit26,VEventBit24,VEventBit25,active_detectors,VEventBit2,run,VEventBit14,VEventBit28,lhc_beam_mode,run_duration,daq_time_start,beam_energy,partition,VEventBit13,VEventBit11,VEventBit10,VEventBit17,VEventBit16,VEventBit15,lhc_period,VEventBit19
267092,Pb-Pb,,397814,,,,,,0.058836411799813124,1291491208.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139329,,,STABLE BEAMS,4336,1291486872.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
26516,Pb-Pb,,39636,,,,,,0.006177394137000246,1291544696.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139360,,,STABLE BEAMS,544,1291544152.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
474732,Pb-Pb,,703403,,,,,,0.11043958188605542,1291575254.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139437,,,STABLE BEAMS,6406,1291568848.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
146390,Pb-Pb,,218901,,,,,,0.04409056947981781,1291578439.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139438,,,STABLE BEAMS,2980,1291575459.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
610239,Pb-Pb,,889638,,,,,,0.1365612583052269,1291611311.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139465,,,STABLE BEAMS,6537,1291604774.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
23929,Pb-Pb,,34992,,,,,,0.006147936327326153,1291641853.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139503,,,STABLE BEAMS,264,1291641589.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
40027,Pb-Pb,,59868,,,,,,0.011551595906407546,1291642773.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139505,,,STABLE BEAMS,526,1291642247.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
312631,Pb-Pb,,466397,,,,,,0.07678184555500123,1291646019.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRG FMD T0 VZERO ZDC EMCAL,,139507,,,STABLE BEAMS,2901,1291643118.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
137463,Pb-Pb,,204264,,,,,,0.03261628705090802,1291647576.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC EMCAL,,139510,,,STABLE BEAMS,1329,1291646247.0,3500.0,PHYSICS_1,,,,,,,LHC10h,
,p-p,,90293,,,,,,26.682107190295735,1302828322.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRG T0 VZERO ZDC EMCAL,9948,148531,,,STABLE BEAMS,212,1302828110.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,539775,,,,,,92.6562721350419,1302834609.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC EMCAL,33097,148541,,,STABLE BEAMS,868,1302833741.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,1071782,,,,,,894.3515204584453,1302837925.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC,284570,148544,,,STABLE BEAMS,1598,1302836327.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1302841468.0,,,,,,,,EMCAL,,148552,,,STABLE BEAMS,1138,1302840330.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302848503.0,,,,,,,,EMCAL,,148557,,,STABLE BEAMS,6938,1302841565.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302859220.0,,,,,,,,EMCAL,,148578,,,STABLE BEAMS,6063,1302853157.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302856960.0,,,,,,,,MUONTRK MUONTRG,,148586,,,STABLE BEAMS,402,1302856558.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302859444.0,,,,,,,,MUONTRK MUONTRG,,148593,,,STABLE BEAMS,196,1302859248.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302862004.0,,,,,,,,EMCAL,,148594,,,STABLE BEAMS,2657,1302859347.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302861987.0,,,,,,,,MUONTRK MUONTRG,,148603,,,STABLE BEAMS,219,1302861768.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302882280.0,,,,,,,,EMCAL,,148626,,,STABLE BEAMS,5485,1302876795.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302877673.0,,,,,,,,MUONTRK MUONTRG,,148628,,,STABLE BEAMS,175,1302877498.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302878263.0,,,,,,,,MUONTRK MUONTRG,,148631,,,STABLE BEAMS,352,1302877911.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302878724.0,,,,,,,,MUONTRK MUONTRG,,148632,,,STABLE BEAMS,212,1302878512.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302879162.0,,,,,,,,MUONTRK MUONTRG,,148633,,,STABLE BEAMS,235,1302878927.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302879835.0,,,,,,,,MUONTRK MUONTRG,,148634,,,STABLE BEAMS,368,1302879467.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302880141.0,,,,,,,,MUONTRK MUONTRG,,148637,,,STABLE BEAMS,207,1302879934.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302880654.0,,,,,,,,MUONTRK MUONTRG,,148638,,,STABLE BEAMS,263,1302880391.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302881425.0,,,,,,,,MUONTRK MUONTRG,,148641,,,STABLE BEAMS,236,1302881189.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302882236.0,,,,,,,,MUONTRK MUONTRG,,148643,,,STABLE BEAMS,242,1302881994.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302887247.0,,,,,,,,EMCAL,,148646,,,STABLE BEAMS,4789,1302882458.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302882819.0,,,,,,,,MUONTRK MUONTRG,,148647,,,STABLE BEAMS,356,1302882463.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,859596,,,,,,4208.520657165253,1302885152.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS PMD T0 VZERO ZDC,,148648,,,STABLE BEAMS,2186,1302882966.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1302917026.0,,,,,,,,EMCAL,,148702,,,STABLE BEAMS,8284,1302908742.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1302968838.0,,,,,,,,PHOS EMCAL,,148790,,,STABLE BEAMS,124,1302968714.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1302973864.0,,,,,,,,EMCAL,,148798,,,STABLE BEAMS,3899,1302969965.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,1774396,,,,,,4646.973978258229,1302973832.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS PMD MUONTRK MUONTRG FMD T0 VZERO ZDC,1154493,148800,,,STABLE BEAMS,2572,1302971260.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,138097,,,,,,1227.1974377600488,1303004183.0,,,,,,,,HMPID,,148835,,,STABLE BEAMS,594,1303003589.0,3500.0,PHYSICS_2,,,,,,,LHC11b,
,p-p,,2117638,,,,,,3696.1434408481477,1303009026.0,,,,,,,,HMPID,,148845,,,STABLE BEAMS,1765,1303007261.0,3500.0,PHYSICS_2,,,,,,,LHC11b,
,p-p,,914189,,,,,,4557.009414881098,1303011302.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD PHOS MUONTRK MUONTRG FMD T0 VZERO ZDC,420685,148847,,,STABLE BEAMS,2240,1303009062.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303036188.0,,,,,,,,EMCAL,,148849,,,STABLE BEAMS,26992,1303009196.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,3446732,,,,,,11439.474640693034,1303034947.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS MUONTRG FMD T0 VZERO ZDC,2203359,148857,,,STABLE BEAMS,6155,1303028792.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303164804.0,,,,,,,,EMCAL,,149069,,,STABLE BEAMS,3361,1303161443.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303165723.0,,,,,,,,EMCAL,,149074,,,STABLE BEAMS,601,1303165122.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303184201.0,,,,,,,,PHOS EMCAL,,149100,,,STABLE BEAMS,264,1303183937.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,1742960,,,,,,5431.4977269101655,1303186763.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PMD MUONTRG FMD T0 VZERO ZDC,1063048,149102,,,STABLE BEAMS,2510,1303184253.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303186885.0,,,,,,,,EMCAL,,149105,,,STABLE BEAMS,1547,1303185338.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303191876.0,,,,,,,,EMCAL,,149115,,,STABLE BEAMS,1359,1303190517.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303194657.0,,,,,,,,EMCAL,,149122,,,STABLE BEAMS,1539,1303193118.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303197036.0,,,,,,,,EMCAL,,149123,,,STABLE BEAMS,2303,1303194733.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303342584.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,1285725,149367,,,STABLE BEAMS,2226,1303340358.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303347267.0,,,,,,,,PHOS EMCAL,,149382,,,STABLE BEAMS,3246,1303344021.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303362342.0,,,,,,,,PHOS EMCAL,,149389,,,STABLE BEAMS,3039,1303359303.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303364618.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,45668,149395,,,STABLE BEAMS,155,1303364463.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303364582.0,,,,,,,,PHOS EMCAL,,149398,,,STABLE BEAMS,54,1303364528.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303392071.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,7317174,149432,,,STABLE BEAMS,13126,1303378945.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303379759.0,,,,,,,,PHOS EMCAL,,149434,,,STABLE BEAMS,661,1303379098.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303382772.0,,,,,,,,PHOS,,149442,,,STABLE BEAMS,1802,1303380970.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303384971.0,,,,,,,,PHOS EMCAL,,149449,,,STABLE BEAMS,1355,1303383616.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303387459.0,,,,,,,,PHOS EMCAL,,149452,,,STABLE BEAMS,2428,1303385031.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303392936.0,,,,,,,,PHOS EMCAL,,149453,,,STABLE BEAMS,5390,1303387546.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303393830.0,,,,,,,,PHOS EMCAL,,149456,,,STABLE BEAMS,441,1303393389.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303396528.0,,,,,,,,PHOS,,149462,,,STABLE BEAMS,2131,1303394397.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303400512.0,,,,,,,,PHOS,,149472,,,STABLE BEAMS,3051,1303397461.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303399979.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,2141,149484,,,STABLE BEAMS,314,1303399665.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303403311.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,675334,149487,,,STABLE BEAMS,3013,1303400298.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303404689.0,,,,,,,,PHOS EMCAL,,149490,,,STABLE BEAMS,4030,1303400659.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303409082.0,,,,,,,,PHOS EMCAL,,149499,,,STABLE BEAMS,2844,1303406238.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303423459.0,,,,,,,,PHOS EMCAL,,149529,,,STABLE BEAMS,396,1303423063.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303426423.0,,,,,,,,PHOS EMCAL,,149530,,,STABLE BEAMS,2890,1303423533.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303427732.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,637074,149531,,,STABLE BEAMS,1187,1303426545.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303427013.0,,,,,,,,PHOS EMCAL,,149533,,,STABLE BEAMS,217,1303426796.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303429819.0,,,,,,,,PHOS EMCAL,,149534,,,STABLE BEAMS,2736,1303427083.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303430967.0,,,,,,,,PHOS EMCAL,,149540,,,STABLE BEAMS,338,1303430629.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303431549.0,,,,,,,,PHOS EMCAL,,149543,,,STABLE BEAMS,329,1303431220.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303436216.0,,,,,,,,PHOS EMCAL,,149545,,,STABLE BEAMS,4452,1303431764.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303437400.0,,,,,,,,PHOS EMCAL,,149547,,,STABLE BEAMS,1126,1303436274.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303448167.0,,,,,,,,PHOS EMCAL,,149549,,,STABLE BEAMS,10706,1303437461.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303467264.0,,,,,,,,PHOS,,149585,,,STABLE BEAMS,896,1303466368.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303468595.0,,,,,,,,PHOS,,149588,,,STABLE BEAMS,1267,1303467328.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303469654.0,,,,,,,,PHOS EMCAL,,149590,,,STABLE BEAMS,973,1303468681.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303471263.0,,,,,,,,PHOS EMCAL,,149592,,,STABLE BEAMS,1545,1303469718.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303472408.0,,,,,,,,PHOS EMCAL,,149594,,,STABLE BEAMS,1081,1303471327.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303472854.0,,,,,,,,PHOS EMCAL,,149596,,,STABLE BEAMS,319,1303472535.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303473664.0,,,,,,,,PHOS EMCAL,,149598,,,STABLE BEAMS,727,1303472937.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303481388.0,,,,,,,,EMCAL,,149604,,,STABLE BEAMS,2594,1303478794.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303506656.0,,,,,,,,PHOS EMCAL,,149646,,,STABLE BEAMS,14150,1303492506.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303531685.0,,,,,,,,PHOS EMCAL,,149657,,,STABLE BEAMS,22689,1303508996.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303531266.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,3549192,149675,,,STABLE BEAMS,8406,1303522860.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303536850.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,1940817,149680,,,STABLE BEAMS,5166,1303531684.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303536797.0,,,,,,,,PHOS EMCAL,,149682,,,STABLE BEAMS,4887,1303531910.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303558532.0,,,,,,,,PHOS EMCAL,,149712,,,STABLE BEAMS,3642,1303554890.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303559927.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,782727,149723,,,STABLE BEAMS,1379,1303558548.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303559304.0,,,,,,,,PHOS EMCAL,,149726,,,STABLE BEAMS,467,1303558837.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303561215.0,,,,,,,,PHOS EMCAL,,149727,,,STABLE BEAMS,1852,1303559363.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,,,,,,,,1303564313.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,1737114,149734,,,STABLE BEAMS,3026,1303561287.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303566274.0,,,,,,,,PHOS EMCAL,,149735,,,STABLE BEAMS,4923,1303561351.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,1069179,,,,,,3416.635438039284,1303566322.0,,,,,,,,ITSSDD ITSSSD TPC TRD TOF T0 ACORDE,,149740,,,STABLE BEAMS,1651,1303564671.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303576607.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,6397176,149746,,,STABLE BEAMS,10228,1303566379.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303576526.0,,,,,,,,PHOS EMCAL,,149749,,,STABLE BEAMS,10048,1303566478.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,2367511,,,,,,6226.258176670494,1303571626.0,,,,,,,,ITSSDD ITSSSD TPC TRD TOF PMD T0 ACORDE,,149757,,,STABLE BEAMS,3107,1303568519.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303598377.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,5526650,149769,,,STABLE BEAMS,9715,1303588662.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,3001126,,,,,,7073.655940663558,1303592876.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD FMD T0 ACORDE,,149771,,,STABLE BEAMS,3791,1303589085.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,809747,,,,,,1861.5264058789005,1303594455.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD T0 ACORDE,,149772,,,STABLE BEAMS,1024,1303593431.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,2940704,,,,,,6614.1572497059515,1303598242.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD FMD T0 ACORDE,,149773,,,STABLE BEAMS,3677,1303594565.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,5537468,,,,,,11903.047204038408,1303605684.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD FMD T0 ACORDE,,149775,,,STABLE BEAMS,6880,1303598804.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303614928.0,,,,,,,,PHOS EMCAL,,149776,,,STABLE BEAMS,16126,1303598802.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,6635930,,,,,,13423.154161864302,1303614926.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD FMD T0 ACORDE,,149781,,,STABLE BEAMS,8130,1303606796.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,,,,,,,,1303619068.0,,,,,,,,ITSSPD MUONTRK MUONTRG VZERO ZDC,2441973,149785,,,STABLE BEAMS,4126,1303614942.0,3500.0,PHYSICS_4,,,,,,,LHC11b,
,p-p,,,,,,,,,1303618989.0,,,,,,,,PHOS EMCAL,,149786,,,STABLE BEAMS,3901,1303615088.0,3500.0,PHYSICS_3,,,,,,,LHC11b,
,p-p,,252099,,,,,,519.5418498943154,1303616352.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD FMD T0 ACORDE,,149789,,,STABLE BEAMS,511,1303615841.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,2046050,,,,,,3937.3504705283162,1303618967.0,,,,,,,,ITSSDD ITSSSD TRD TOF HMPID PMD T0 ACORDE,,149790,,,STABLE BEAMS,2518,1303616449.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,9529417,,,,,,822.9350828524476,1303692323.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC ACORDE EMCAL,263662,149881,,,STABLE BEAMS,18673,1303673650.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,60797,,,,,,39.53367313704508,1304144494.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS MUONTRK MUONTRG T0 VZERO ZDC ACORDE EMCAL,18353,150375,,,STABLE BEAMS,291,1304144203.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,,96132,,,,,,47.42313181863711,1304171200.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC ACORDE EMCAL,7482,150421,,,STABLE BEAMS,410,1304170790.0,3500.0,PHYSICS_1,,,,,,,LHC11b,
,p-p,1375593,,10254,,,389,891,1846.9699755513057,1307086591.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC ACORDE EMCAL,,153223,,,STABLE BEAMS,2661,1307083930.0,3500.0,PHYSICS_1,5106,,7375,,,,LHC11c,
,p-p,4324478,,21018,,,874,1894,4070.9111313065277,1307096305.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE EMCAL,,153232,,,STABLE BEAMS,5629,1307090676.0,3500.0,PHYSICS_1,11620,,16398,,,,LHC11c,
,p-p,31079,,11087,,,2274,5105,1068.9778335171743,1307128715.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS PMD MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE EMCAL,,153296,,,STABLE BEAMS,504,1307128211.0,3500.0,PHYSICS_1,,,41439,,,,LHC11c,
,p-p,211818,,72676,,,15105,33655,7252.724009815245,1307151655.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS PMD MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE EMCAL,,153362,,,STABLE BEAMS,3274,1307148381.0,3500.0,PHYSICS_1,,,262816,,,,LHC11c,
,p-p,130274,,38374,,,8003,18104,3941.980217054268,1307158194.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE EMCAL,,153369,,,STABLE BEAMS,1764,1307156430.0,3500.0,PHYSICS_1,,,156449,,,,LHC11c,
,p-p,330082,,98984,,,20329,45687,9898.311737659042,1307163742.0,,,,,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC ACORDE EMCAL,,153371,,,STABLE BEAMS,4424,1307159318.0,3500.0,PHYSICS_1,,,396485,,,,LHC11c,
